trial,t,X1,X2,X3,X4,X5
5,5.596362430650895,12,12,25,7,9
5,5.599825151176162,12,12,25,5,9
5,5.600501264622248,12,12,25,5,7
5,5.601349863360677,13,11,25,5,7
5,5.603811601381017,12,12,25,5,7
5,5.608682622474058,12,12,25,4,6
5,5.6111407868748255,11,13,25,4,6
5,5.6143629537752116,11,13,25,4,4
5,5.61471863233389,10,14,25,4,4
5,5.618695810409774,9,15,25,4,4
5,5.6205474197249945,9,15,25,4,6
5,5.6256850375306895,8,16,25,4,6
5,5.627976102364758,8,16,25,3,5
5,5.629736092019958,9,15,25,3,5
5,5.637948475297473,9,15,25,4,6
5,5.655451564498537,10,14,25,4,6
5,5.660618988847967,10,14,25,4,4
5,5.668522406254443,10,14,25,4,6
5,5.678943016043375,9,15,25,4,6
5,5.679204951830237,9,15,25,6,6
5,5.680733347612961,10,14,25,6,6
5,5.681732257783509,9,15,25,6,6
5,5.68596356835571,9,15,25,7,7
5,5.68859556944904,9,15,25,5,7
5,5.698660670760326,8,16,25,5,7
5,5.70022253869835,8,16,25,5,9
5,5.703154845087649,8,16,25,4,8
5,5.710942785619501,8,16,25,3,7
5,5.714897798935086,8,16,25,4,8
5,5.724063926688881,8,16,25,4,10
5,5.728726989903613,7,17,25,4,10
5,5.729010029953071,8,16,25,4,10
5,5.729615361844392,7,17,25,4,10
5,5.73228461841892,6,18,25,4,10
5,5.7331370725791775,5,19,25,4,10
5,5.733421110024606,6,18,25,4,10
5,5.741167384197313,7,17,25,4,10
5,5.742841469640352,8,16,25,4,10
5,5.746977817554364,8,16,25,4,12
5,5.747512085517034,7,17,25,4,12
5,5.7496259940661245,8,16,25,4,12
5,5.750437890041505,9,15,25,4,12
5,5.757851609954055,8,16,25,4,12
5,5.764712822780176,9,15,25,4,12
5,5.7692179743141505,9,15,25,5,13
5,5.771330389164604,8,16,25,5,13
5,5.773831886241843,9,15,25,5,13
5,5.77431012358385,9,15,25,5,11
5,5.7783112965224,9,15,25,4,10
5,5.778700756959405,10,14,25,4,10
5,5.7794016012772,9,15,25,4,10
5,5.780346359730589,8,16,25,4,10
5,5.783057507194537,7,17,25,4,10
5,5.784075450666172,7,17,25,4,8
5,5.789321888529425,7,17,25,2,8
5,5.789548871543521,7,17,25,2,6
5,5.805418745612439,8,16,25,2,6
5,5.811283890260663,9,15,25,2,6
5,5.813856150714805,9,15,25,2,8
5,5.814379281123071,10,14,25,2,8
5,5.815073401992419,9,15,25,2,8
5,5.81834751490525,8,16,25,2,8
5,5.821994612009391,8,16,25,0,8
5,5.828229486349162,7,17,25,0,8
5,5.839698491280427,6,18,25,0,8
5,5.8403787043961595,6,18,25,0,10
5,5.844285175335752,6,18,25,0,8
5,5.849341741005217,6,18,25,0,6
5,5.850185811476486,6,18,25,1,7
5,5.858024128543716,5,19,25,1,7
5,5.869966947141092,5,19,25,3,7
5,5.890216917787384,5,19,25,4,8
5,5.891387125747874,5,19,25,3,7
5,5.900379349174748,5,19,25,4,8
5,5.90072989280928,4,20,25,4,8
5,5.906181339960551,3,21,25,4,8
5,5.906457484978414,3,21,25,4,10
5,5.908708417912935,3,21,25,4,12
5,5.912806143927754,3,21,25,3,11
5,5.914754633082323,3,21,25,4,12
5,5.933254152699097,2,22,25,4,12
5,5.9372893304105006,2,22,25,4,10
5,5.944623316987365,2,22,25,5,11
5,5.949681451377147,2,22,25,5,9
5,5.951671043656066,2,22,25,4,8
5,5.960235059832377,2,22,25,5,9
5,5.961519965401218,2,22,25,4,8
5,5.970972368573843,3,21,25,4,8
5,5.971395017740707,4,20,25,4,8
5,5.972860316870711,5,19,25,4,8
5,5.976215249614132,5,19,25,4,10
5,5.979307085227466,6,18,25,4,10
5,5.979505214767144,5,19,25,4,10
5,5.987199443658763,5,19,25,4,12
5,5.989713277419673,4,20,25,4,12
5,5.994985348745277,5,19,25,4,12
5,5.998065237273841,5,19,25,4,14
5,6.006100791368474,5,19,25,4,16
5,6.008774984337521,6,18,25,4,16
5,6.013802713551474,5,19,25,4,16
5,6.015153706732091,6,18,25,4,16
5,6.015160906690723,7,17,25,4,16
5,6.018479880117938,7,17,25,3,15
5,6.020568382260186,7,17,25,3,13
5,6.021111320823743,7,17,25,2,12
5,6.043524215983929,7,17,25,1,11
5,6.0618974553157745,7,17,25,2,12
5,6.063096763413909,8,16,25,2,12
5,6.0721245738751914,8,16,25,1,11
5,6.083355492550255,7,17,25,1,11
5,6.0864617550920235,6,18,25,1,11
5,6.099280481177079,5,19,25,1,11
5,6.103845048632022,5,19,25,1,13
5,6.104485208137423,5,19,25,3,13
5,6.108190737440619,6,18,25,3,13
5,6.109919530430985,7,17,25,3,13
5,6.116230608400985,7,17,25,2,12
5,6.120263047457242,7,17,25,2,10
5,6.123333047884413,7,17,25,2,8
5,6.135782670673584,7,17,25,1,7
5,6.1482037217071674,7,17,25,1,9
5,6.155368048729551,7,17,25,1,7
5,6.157545933797003,6,18,25,1,7
5,6.162645216204311,6,18,25,3,7
5,6.172739484632647,5,19,25,3,7
5,6.182128344116179,6,18,25,3,7
5,6.191640181637106,6,18,25,3,5
5,6.192765349468236,6,18,25,4,6
5,6.200076287469613,6,18,25,4,8
5,6.206877676623491,6,18,25,4,10
5,6.210400831493098,5,19,25,4,10
5,6.211907956653506,5,19,25,6,10
5,6.216985711623063,5,19,25,6,8
5,6.217008956942571,6,18,25,6,8
5,6.218108560951608,6,18,25,5,7
5,6.219503059927971,7,17,25,5,7
5,6.222630795768761,6,18,25,5,7
5,6.224964759890348,6,18,25,5,5
5,6.231939861073005,7,17,25,5,5
5,6.235880607810024,8,16,25,5,5
5,6.242049140437157,9,15,25,5,5
5,6.249861603600764,9,15,25,6,6
5,6.251541195546628,9,15,25,6,4
5,6.253594200305787,9,15,25,4,4
5,6.259790830587203,8,16,25,4,4
5,6.267116791408844,7,17,25,4,4
5,6.2909116903986,8,16,25,4,4
5,6.299532616481401,9,15,25,4,4
5,6.304160772751902,10,14,25,4,4
5,6.304951961129114,11,13,25,4,4
5,6.3098842180100165,12,12,25,4,4
5,6.314998796374259,12,12,25,4,2
5,6.3159504378850295,12,12,25,4,4
5,6.317219076299874,11,13,25,4,4
5,6.343958080147858,11,13,25,2,4
5,6.350241387168058,11,13,25,2,6
5,6.35800459943746,11,13,25,1,5
5,6.359061841680241,11,13,25,0,4
5,6.372874309942551,10,14,25,0,4
5,6.38091869781763,10,14,25,0,6
5,6.387961665098651,10,14,25,2,6
5,6.400121447547654,9,15,25,2,6
5,6.413073868511443,8,16,25,2,6
5,6.416657217966765,8,16,25,2,8
5,6.423483818223574,7,17,25,2,8
5,6.423669999619516,8,16,25,2,8
5,6.42472085761837,8,16,25,2,6
5,6.431631968233196,8,16,25,3,7
5,6.432547681895978,8,16,25,3,5
5,6.4327915691716955,8,16,25,3,7
5,6.440727024797249,7,17,25,3,7
5,6.442901737476668,8,16,25,3,7
5,6.449947605800068,8,16,25,1,7
5,6.45036321089249,7,17,25,1,7
5,6.463365611683152,6,18,25,1,7
5,6.474527004740966,6,18,25,2,8
5,6.483176783365139,6,18,25,3,9
5,6.488240434456151,6,18,25,3,7
5,6.498338687203877,6,18,25,3,9
5,6.5112086162582195,7,17,25,3,9
5,6.518209384565619,7,17,25,3,7
5,6.519661645819619,7,17,25,3,5
5,6.521440370866177,8,16,25,3,5
5,6.533136430514453,9,15,25,3,5
5,6.553296461822101,9,15,25,4,6
5,6.553362082456561,9,15,25,5,7
5,6.554710634800541,8,16,25,5,7
5,6.557543879108275,9,15,25,5,7
5,6.561620254720923,8,16,25,5,7
5,6.582883116879282,9,15,25,5,7
5,6.583593721724789,8,16,25,5,7
5,6.588276549910974,9,15,25,5,7
5,6.58985404759844,10,14,25,5,7
5,6.598776351956544,10,14,25,5,5
5,6.612337139706411,9,15,25,5,5
5,6.614312154672528,9,15,25,5,7
5,6.617628923374201,8,16,25,5,7
5,6.617869411403064,9,15,25,5,7
5,6.630525560977653,10,14,25,5,7
5,6.635101597231992,11,13,25,5,7
5,6.636065835289113,11,13,25,4,6
5,6.646293601237606,11,13,25,5,7
5,6.647084082890187,11,13,25,4,6
5,6.6544147099469395,11,13,25,4,4
5,6.655107624947309,11,13,25,3,3
5,6.665896651884687,10,14,25,3,3
5,6.678247454820558,11,13,25,3,3
5,6.6834696814151195,10,14,25,3,3
5,6.693747030423212,10,14,25,3,5
5,6.728070520370547,11,13,25,3,5
5,6.729324272951472,11,13,25,2,4
5,6.738770210457616,10,14,25,2,4
5,6.779533054527779,10,14,25,2,6
5,6.7809871228754295,9,15,25,2,6
5,6.791900264227713,10,14,25,2,6
5,6.821192873935261,9,15,25,2,6
5,6.834741402913544,9,15,25,2,4
5,6.836731730770896,8,16,25,2,4
5,6.864541626791293,8,16,25,3,5
5,6.866173308975249,9,15,25,3,5
5,6.8665516167399465,9,15,25,4,6
5,6.868792730844144,10,14,25,4,6
5,6.878809933594869,10,14,25,4,8
5,6.879870803341545,10,14,25,4,6
5,6.884962855147376,10,14,25,3,5
5,6.887295432749603,9,15,25,3,5
5,6.888913968079151,9,15,25,3,7
5,6.934098180778579,8,16,25,3,7
5,6.9349332344661345,8,16,25,4,8
5,6.938522126441808,9,15,25,4,8
5,6.940129318634415,9,15,25,4,10
5,6.9446041425617935,8,16,25,4,10
5,6.944613835416475,9,15,25,4,10
5,6.947504608941397,9,15,25,3,9
5,6.951780964486534,9,15,25,3,11
5,6.958452669380903,10,14,25,3,11
5,6.958478084324057,9,15,25,3,11
5,6.962848674858331,9,15,25,3,9
5,6.963431102466163,8,16,25,3,9
5,6.964443482071576,8,16,25,3,11
5,6.9732392976761,9,15,25,3,11
5,6.97392144199403,8,16,25,3,11
5,6.976494436788561,7,17,25,3,11
5,6.980395218694768,7,17,25,4,12
5,6.980803659549172,7,17,25,3,11
5,6.981401171408823,6,18,25,3,11
5,6.98282633000289,6,18,25,2,10
5,6.984189503839965,5,19,25,2,10
5,6.985642646987668,5,19,25,2,8
5,6.989278977551616,5,19,25,2,10
5,6.998499059574216,4,20,25,2,10
5,7.00099175252753,4,20,25,2,12
5,7.003397858656496,3,21,25,2,12
5,7.006973437303874,3,21,25,2,10
5,7.00928087316856,4,20,25,2,10
5,7.012717179590592,4,20,25,2,8
5,7.0165728131033,4,20,25,2,10
5,7.019175464693519,5,19,25,2,10
5,7.026636565923529,6,18,25,2,10
5,7.0414984466701345,6,18,25,3,11
5,7.043047161705289,6,18,25,3,9
5,7.043502534900183,6,18,25,3,11
5,7.043617711475349,5,19,25,3,11
5,7.0475148809088495,4,20,25,3,11
5,7.055315383045878,4,20,25,4,12
5,7.0577963035362865,4,20,25,4,10
5,7.062679065529455,4,20,25,4,8
5,7.063006595378342,4,20,25,2,8
5,7.065476945351028,4,20,25,3,9
5,7.070917453833965,4,20,25,2,8
5,7.076901449392702,5,19,25,2,8
5,7.082767629830538,5,19,25,1,7
5,7.085787391326528,5,19,25,1,9
5,7.089157311772961,5,19,25,1,7
5,7.101855443383306,5,19,25,2,8
5,7.114140890593955,4,20,25,2,8
5,7.117053016350723,5,19,25,2,8
5,7.130040932078028,6,18,25,2,8
5,7.1347955289922,6,18,25,2,6
5,7.144620475274139,6,18,25,2,8
5,7.149816803422341,6,18,25,2,10
5,7.151507907116404,5,19,25,2,10
5,7.152912489562293,5,19,25,2,8
5,7.153291974598342,6,18,25,2,8
5,7.163707934202487,5,19,25,2,8
5,7.169083649044009,5,19,25,4,8
5,7.173772195436919,5,19,25,3,7
5,7.17426335289597,6,18,25,3,7
5,7.174719170737209,6,18,25,4,8
5,7.183074945091628,7,17,25,4,8
5,7.185630169323363,7,17,25,4,6
5,7.186923821548857,7,17,25,2,6
5,7.191023895489854,6,18,25,2,6
5,7.195983295834676,6,18,25,2,8
5,7.197187436343717,6,18,25,2,6
5,7.198059833699593,6,18,25,2,4
5,7.198253238658665,6,18,25,2,6
5,7.234183283924599,6,18,25,2,8
5,7.241176867808376,5,19,25,2,8
5,7.244991213386326,5,19,25,3,9
5,7.254729380687213,4,20,25,3,9
5,7.255917428987537,4,20,25,3,11
5,7.257788841483762,5,19,25,3,11
5,7.258893301313011,5,19,25,3,9
5,7.263548946793797,6,18,25,3,9
5,7.266957361286738,5,19,25,3,9
5,7.272063983758123,5,19,25,2,8
5,7.275403013854169,4,20,25,2,8
5,7.276803128482258,4,20,25,2,6
5,7.2791506964805315,4,20,25,1,5
5,7.279910993848083,5,19,25,1,5
5,7.290821408250175,5,19,25,2,6
5,7.294188549863353,5,19,25,2,8
5,7.309046993504786,4,20,25,2,8
5,7.317793514746278,5,19,25,2,8
5,7.328275517506279,5,19,25,2,10
5,7.334460580623221,6,18,25,2,10
5,7.334685561722475,6,18,25,2,8
5,7.335055978605638,6,18,25,2,10
5,7.3368628243554666,6,18,25,2,8
5,7.339592754416133,6,18,25,3,9
5,7.341838856449714,7,17,25,3,9
5,7.344716618718789,6,18,25,3,9
5,7.346488319735773,6,18,25,3,7
5,7.351871428860866,5,19,25,3,7
5,7.357633223319837,5,19,25,3,5
5,7.364374166533113,5,19,25,3,3
5,7.364541067418517,5,19,25,3,5
5,7.367749544287545,5,19,25,3,7
5,7.368855716646962,5,19,25,3,9
5,7.37029762097318,5,19,25,3,7
5,7.371751415073651,5,19,25,3,9
5,7.378279661177531,5,19,25,2,8
5,7.380839018024089,6,18,25,2,8
5,7.381579017048317,6,18,25,4,8
5,7.387162873933414,6,18,25,4,6
5,7.3876808214334835,7,17,25,4,6
5,7.3895100848065285,7,17,25,3,5
5,7.390374615605105,7,17,25,4,6
5,7.403749583656166,6,18,25,4,6
5,7.4038057107963855,7,17,25,4,6
5,7.406918581109343,7,17,25,4,8
5,7.406984756487278,7,17,25,4,10
5,7.4105950930598965,6,18,25,4,10
5,7.414064273650033,6,18,25,4,8
5,7.41434704343669,6,18,25,4,10
5,7.415613791844913,6,18,25,3,9
5,7.419434973832675,7,17,25,3,9
5,7.419535903328676,6,18,25,3,9
5,7.4216254892880995,6,18,25,5,9
5,7.421715738337595,5,19,25,5,9
5,7.423034062814118,5,19,25,5,7
5,7.436944855689588,5,19,25,4,6
5,7.463078083514752,6,18,25,4,6
5,7.467295871904981,6,18,25,4,8
5,7.469009636380571,5,19,25,4,8
5,7.469355357918311,6,18,25,4,8
5,7.470519424012455,6,18,25,3,7
5,7.474147277201399,7,17,25,3,7
5,7.482043817097957,8,16,25,3,7
5,7.492430835974728,7,17,25,3,7
5,7.507751144098401,8,16,25,3,7
5,7.5114294315458325,8,16,25,3,5
5,7.516455439339969,9,15,25,3,5
5,7.521967281584255,10,14,25,3,5
5,7.523547083990374,9,15,25,3,5
5,7.538756774612387,9,15,25,3,7
5,7.539647619656652,9,15,25,4,8
5,7.539781216670399,9,15,25,4,6
5,7.544483034883574,10,14,25,4,6
5,7.553247014788877,10,14,25,4,8
5,7.553293225066517,10,14,25,3,7
5,7.555388766687664,11,13,25,3,7
5,7.559723192529437,11,13,25,2,6
5,7.565584704576268,11,13,25,4,6
5,7.569099482026515,11,13,25,4,4
5,7.570547964505264,12,12,25,4,4
5,7.571989005997962,13,11,25,4,4
5,7.5782881200191,13,11,25,2,4
5,7.578401108954374,13,11,25,2,6
5,7.598611179227892,12,12,25,2,6
5,7.616496554485052,12,12,25,4,6
5,7.618048657314556,12,12,25,6,6
5,7.618735783126747,13,11,25,6,6
5,7.624264064522933,14,10,25,6,6
5,7.637029580898959,15,9,25,6,6
5,7.637523285929243,16,8,25,6,6
5,7.6465674004345665,15,9,25,6,6
5,7.6510090029359885,16,8,25,6,6
5,7.65538794517658,16,8,25,5,5
5,7.662480228296448,16,8,25,4,4
5,7.684747118537924,17,7,25,4,4
5,7.6859012994766,16,8,25,4,4
5,7.688393369496248,17,7,25,4,4
5,7.689332188464659,16,8,25,4,4
5,7.699486979374278,16,8,25,6,4
5,7.702863322492149,15,9,25,6,4
5,7.7035625983255995,14,10,25,6,4
5,7.711659823244774,15,9,25,6,4
5,7.712402914102384,14,10,25,6,4
5,7.72020625261151,14,10,25,5,3
5,7.745124282420242,13,11,25,5,3
5,7.74864202055732,14,10,25,5,3
5,7.750073855720026,14,10,25,4,2
5,7.762835699794818,14,10,25,4,4
5,7.769525634162371,15,9,25,4,4
5,7.772991205696246,16,8,25,4,4
5,7.777817454786893,17,7,25,4,4
5,7.784757996709351,17,7,25,4,2
5,7.785872446599137,16,8,25,4,2
5,7.7896900558689754,17,7,25,4,2
5,7.791989412875857,17,7,25,6,2
5,7.7928500897925135,17,7,25,6,4
5,7.796686088465092,17,7,25,5,3
5,7.8078627492964205,18,6,25,5,3
5,7.812563067182123,19,5,25,5,3
5,7.820312722864022,19,5,25,5,5
5,7.824032772436145,19,5,25,6,6
5,7.832457260072197,18,6,25,6,6
5,7.837385799259943,17,7,25,6,6
5,7.837406685146571,16,8,25,6,6
5,7.8374926561475275,16,8,25,5,5
5,7.84375821458858,15,9,25,5,5
5,7.846910235561683,14,10,25,5,5
5,7.850074004573539,13,11,25,5,5
5,7.854438613012784,14,10,25,5,5
5,7.855915223860663,14,10,25,7,5
5,7.856563590229643,14,10,25,7,7
5,7.85702048466924,13,11,25,7,7
5,7.857025398975226,13,11,25,7,5
5,7.858628812757072,13,11,25,7,7
5,7.8596572012323005,13,11,25,6,6
5,7.876226947031317,12,12,25,6,6
5,7.886513340700891,13,11,25,6,6
5,7.891781551780718,14,10,25,6,6
5,7.898978731597726,14,10,25,8,6
5,7.899088235877653,13,11,25,8,6
5,7.905939185312438,13,11,25,8,8
5,7.909314218521039,12,12,25,8,8
5,7.91276540141099,11,13,25,8,8
5,7.912961981316048,12,12,25,8,8
5,7.914012316162078,12,12,25,6,8
5,7.914733275237196,11,13,25,6,8
5,7.914795346096726,11,13,25,5,7
5,7.919311843870331,11,13,25,6,8
5,7.919581386457247,10,14,25,6,8
5,7.927029596585464,11,13,25,6,8
5,7.930551824827055,12,12,25,6,8
5,7.930734938000997,13,11,25,6,8
5,7.930864279870421,12,12,25,6,8
5,7.934697055021517,12,12,25,5,7
5,7.9351818460938635,12,12,25,4,6
5,7.937844783242867,12,12,25,3,5
5,7.943385305482968,11,13,25,3,5
5,7.947700276945947,12,12,25,3,5
5,7.9528027389598295,11,13,25,3,5
5,7.953828924836746,11,13,25,3,7
5,7.967038919360598,11,13,25,2,6
5,7.983792848573739,11,13,25,2,8
5,7.983937647112205,10,14,25,2,8
5,7.989064226985417,9,15,25,2,8
5,7.9912921164187445,8,16,25,2,8
5,7.9954466388956416,7,17,25,2,8
5,8.005087910442258,8,16,25,2,8
5,8.011152164762084,8,16,25,2,6
5,8.021499747651836,8,16,25,3,7
5,8.027361832896482,9,15,25,3,7
5,8.031558378680153,8,16,25,3,7
5,8.035017847611627,7,17,25,3,7
5,8.048721977300646,7,17,25,2,6
5,8.055088889872065,7,17,25,1,5
5,8.062357975473157,7,17,25,1,7
5,8.072421926391458,7,17,25,1,5
5,8.07895558646481,7,17,25,1,7
5,8.081072246937444,7,17,25,2,8
5,8.081946342740428,7,17,25,2,10
5,8.092303437940137,8,16,25,2,10
5,8.097318065614743,7,17,25,2,10
5,8.100998370359509,7,17,25,1,9
5,8.109864950091415,6,18,25,1,9
5,8.118639182376336,6,18,25,1,11
5,8.120568677597092,6,18,25,1,9
5,8.127350159236785,6,18,25,1,7
5,8.141953951958044,6,18,25,1,9
5,8.163567212338661,5,19,25,1,9
5,8.170919336545282,6,18,25,1,9
5,8.176172559290366,5,19,25,1,9
5,8.17848369269488,5,19,25,1,11
5,8.186339039944304,5,19,25,0,10
5,8.19508556237161,5,19,25,1,11
5,8.198014010924126,5,19,25,3,11
5,8.204299261372825,5,19,25,3,13
5,8.206826132898717,5,19,25,2,12
5,8.208367361948758,5,19,25,2,14
5,8.212950697058886,5,19,25,2,12
5,8.213677678827795,5,19,25,2,10
5,8.214017001172964,4,20,25,2,10
5,8.215780757605431,4,20,25,2,12
5,8.215980363517486,4,20,25,2,14
5,8.217563223747947,4,20,25,2,12
5,8.231031405828947,3,21,25,2,12
5,8.238922658563801,3,21,25,2,10
5,8.246491432570044,4,20,25,2,10
5,8.251173911440448,3,21,25,2,10
5,8.252846957058203,3,21,25,1,9
5,8.253302162929169,3,21,25,1,7
5,8.266648032281685,2,22,25,1,7
5,8.276414718492203,2,22,25,1,9
5,8.276701360157169,2,22,25,1,7
5,8.278870167949444,3,21,25,1,7
5,8.285325058761508,3,21,25,1,9
5,8.296139855284505,3,21,25,2,10
5,8.297846148060371,3,21,25,2,8
5,8.312759396762448,4,20,25,2,8
5,8.318565602370699,4,20,25,3,9
5,8.327028374259404,5,19,25,3,9
5,8.328200384794153,6,18,25,3,9
5,8.329485446179625,6,18,25,3,11
5,8.32961967507636,6,18,25,4,12
5,8.332608476599335,6,18,25,3,11
5,8.341458444835189,6,18,25,3,9
5,8.343671521806474,6,18,25,3,7
5,8.348595382517448,6,18,25,4,8
5,8.352658791264124,5,19,25,4,8
5,8.353779539188919,5,19,25,5,9
5,8.35801342728846,6,18,25,5,9
5,8.361156789815137,5,19,25,5,9
5,8.361424977225306,5,19,25,5,11
5,8.366366257800756,5,19,25,4,10
5,8.372414283404494,5,19,25,4,12
5,8.375724746079122,4,20,25,4,12
5,8.376694909912281,5,19,25,4,12
5,8.378564542724613,5,19,25,4,14
5,8.38115509752955,5,19,25,5,15
5,8.382407199915457,6,18,25,5,15
5,8.3829459047446,6,18,25,5,17
5,8.384358941323201,5,19,25,5,17
5,8.385318534447833,6,18,25,5,17
5,8.386619694559476,6,18,25,5,15
5,8.3902768853883,6,18,25,4,14
5,8.390903454753149,7,17,25,4,14
5,8.397630359296942,6,18,25,4,14
5,8.399636607756845,6,18,25,2,14
5,8.406541079949987,6,18,25,3,15
5,8.407200944893807,7,17,25,3,15
5,8.408047890416025,7,17,25,2,14
5,8.41241435448271,7,17,25,2,12
5,8.413632683685586,6,18,25,2,12
5,8.420482537653307,7,17,25,2,12
5,8.426542430101827,7,17,25,2,14
5,8.426554030499295,6,18,25,2,14
5,8.42849995118308,6,18,25,3,15
5,8.429490736994925,6,18,25,3,13
5,8.430636740099482,7,17,25,3,13
5,8.43214136166051,7,17,25,5,13
5,8.433161082803299,6,18,25,5,13
5,8.437178804185972,7,17,25,5,13
5,8.438766124088463,6,18,25,5,13
5,8.439453941058968,6,18,25,4,12
5,8.442117449371949,5,19,25,4,12
5,8.444166171465769,6,18,25,4,12
5,8.445259879059241,5,19,25,4,12
5,8.457564912928222,6,18,25,4,12
5,8.462352011364338,5,19,25,4,12
5,8.462605554151883,5,19,25,3,11
5,8.463877671234485,5,19,25,3,9
5,8.475941601984813,4,20,25,3,9
5,8.486378380280126,4,20,25,3,7
5,8.492983020393522,4,20,25,2,6
5,8.513926899888528,4,20,25,2,8
5,8.526872838214857,5,19,25,2,8
5,8.53658236215188,5,19,25,2,10
5,8.536585386430122,4,20,25,2,10
5,8.5403287448577,4,20,25,3,11
5,8.550355648357177,4,20,25,3,9
5,8.552392061146913,4,20,25,1,9
5,8.552829831154055,4,20,25,1,11
5,8.557729502640719,3,21,25,1,11
5,8.561749779322389,3,21,25,2,12
5,8.561818381948594,4,20,25,2,12
5,8.565697153402995,5,19,25,2,12
5,8.579692841582695,5,19,25,1,11
5,8.586501190610859,6,18,25,1,11
5,8.591336605661928,6,18,25,1,9
5,8.595236487370792,5,19,25,1,9
5,8.624624667248975,5,19,25,1,7
5,8.633179651772814,5,19,25,1,5
5,8.634634709070896,5,19,25,3,5
5,8.65894412837179,6,18,25,3,5
5,8.668864991020246,6,18,25,4,6
5,8.67084922348188,7,17,25,4,6
5,8.694107060301102,7,17,25,3,5
5,8.703225620357975,8,16,25,3,5
5,8.711631996978893,8,16,25,3,3
5,8.72055633589858,7,17,25,3,3
5,8.72154349035899,8,16,25,3,3
5,8.736135708478278,8,16,25,4,4
5,8.736449978894731,9,15,25,4,4
5,8.738871599045236,10,14,25,4,4
5,8.740508556990832,10,14,25,3,3
5,8.744849193242873,10,14,25,2,2
5,8.745239654656233,11,13,25,2,2
5,8.750942539576645,11,13,25,2,4
5,8.754082713287175,11,13,25,2,6
5,8.75645898330648,10,14,25,2,6
5,8.761060522582403,9,15,25,2,6
5,8.779107696903102,10,14,25,2,6
5,8.780200871724622,9,15,25,2,6
5,8.780330301056026,10,14,25,2,6
5,8.784476303672838,10,14,25,2,8
5,8.788395268630202,9,15,25,2,8
5,8.795135183226723,9,15,25,4,8
5,8.800310487916514,8,16,25,4,8
5,8.8014631759364,8,16,25,4,6
5,8.809054910529271,9,15,25,4,6
5,8.817171547722245,10,14,25,4,6
5,8.817190022987214,9,15,25,4,6
5,8.818949293208375,8,16,25,4,6
5,8.827352835102728,7,17,25,4,6
5,8.8287609057028,7,17,25,5,7
5,8.835082864326443,7,17,25,5,9
5,8.840035129922802,7,17,25,4,8
5,8.851702657921441,7,17,25,4,6
5,8.853201647297062,7,17,25,4,4
5,8.866642653350427,8,16,25,4,4
5,8.867904499656543,8,16,25,5,5
5,8.8682061967067,8,16,25,4,4
5,8.871663701177322,7,17,25,4,4
5,8.87237041913266,7,17,25,3,3
5,8.881171899805693,8,16,25,3,3
5,8.885158204673973,7,17,25,3,3
5,8.888820769142438,7,17,25,4,4
5,8.893738771313476,8,16,25,4,4
5,8.89741024550944,7,17,25,4,4
5,8.920651956355952,7,17,25,6,4
5,8.926441568933605,8,16,25,6,4
5,8.92942028930413,8,16,25,4,4
5,8.930431874129875,8,16,25,5,5
5,8.93166706898166,8,16,25,5,7
5,8.932490032748232,9,15,25,5,7
5,8.939116173955926,9,15,25,4,6
5,8.945708470158223,9,15,25,3,5
5,8.948616485043518,10,14,25,3,5
5,8.950950832718705,10,14,25,2,4
5,8.962501452378312,10,14,25,2,6
5,8.967536778118948,9,15,25,2,6
5,8.97648077317593,10,14,25,2,6
5,8.983177546432941,10,14,25,2,8
5,8.98567042708088,10,14,25,2,6
5,8.992074259438281,9,15,25,2,6
5,8.996075101976125,8,16,25,2,6
5,9.011128384073352,8,16,25,1,5
5,9.011289992333458,8,16,25,1,3
5,9.024436297405765,7,17,25,1,3
5,9.028239008660261,6,18,25,1,3
5,9.050549508904394,6,18,25,2,4
5,9.05163966663697,5,19,25,2,4
5,9.067139874120981,6,18,25,2,4
5,9.068184898854907,6,18,25,3,5
5,9.070890613824247,6,18,25,3,7
5,9.08956833568572,5,19,25,3,7
5,9.11047053460179,5,19,25,3,9
5,9.115033103987999,5,19,25,4,10
5,9.118830520767538,5,19,25,5,11
5,9.120949119347323,6,18,25,5,11
5,9.12320501993009,7,17,25,5,11
5,9.125678335136374,6,18,25,5,11
5,9.127629211687612,7,17,25,5,11
5,9.130471463559386,7,17,25,5,9
5,9.14441872360137,8,16,25,5,9
5,9.14620796101945,8,16,25,5,7
5,9.147916622143754,8,16,25,5,9
5,9.147961283528218,9,15,25,5,9
5,9.151874226240427,8,16,25,5,9
5,9.152846797462617,8,16,25,3,9
5,9.157272332655962,7,17,25,3,9
5,9.16353776379928,7,17,25,3,11
5,9.166863357913535,6,18,25,3,11
5,9.167871421000795,5,19,25,3,11
5,9.18181694529382,5,19,25,1,11
5,9.195463237561874,5,19,25,1,13
5,9.19929381577748,5,19,25,0,12
5,9.20145480941629,5,19,25,2,12
5,9.209694671562158,5,19,25,2,14
5,9.210564417494796,6,18,25,2,14
5,9.211139145263035,5,19,25,2,14
5,9.213710234748692,4,20,25,2,14
5,9.214622502861642,4,20,25,3,15
5,9.216978294897194,5,19,25,3,15
5,9.218212047988299,5,19,25,3,13
5,9.21946980425505,4,20,25,3,13
5,9.222806141828544,4,20,25,3,11
5,9.222935814581795,5,19,25,3,11
5,9.224327309173248,4,20,25,3,11
5,9.232889169552058,3,21,25,3,11
5,9.237331946175113,3,21,25,4,12
